id,class
00dec28ce00c4c4fe0754a8c5d119571,0
01b9056fa6fbd431867d5ac4fd43c8a3,0
07789b1062a263f240b2554ffa5567f3,0
0053d527f7ad6777d24b961fad84be70,0
05d3a231aa6dbacbdd023f91239d4f12,0
034f78cd42a445b065c33ed7888856e9,0
01f6a5b87a8f03010e7c36eff1023daf,0
0011c44957904a7b6b12061fb1062854,0
01edd158ac4c3651ff94536249425ff2,0
01c4e1c7949f0e6d4949b3cbb260000b,0
014d099c2b9e99b8d69c9c4b359b4b61,0
051589fc57310f793966d03b34defacd,0
088648b8333adf9a87f374695022f027,0
072cba1eb1a57a642229396d9e97ac36,0
0895f852b89de72cd983ad668e55903e,0
0033ce974ca5277bb04d7a515afff12a,0
065d1f12c517c06d5a510c100c9b6ed6,0
01a081646776b342e893009b40e33308,0
08ad06004c9e7794e6d1de803a6899ed,0
00f34c53e9bdc7049251d1de057cef84,0
057746e1b7986dadca5921c08550af1f,0
083ba70f49f70f8c91bce1908de99ff7,0
03cf4a0d0c8c5beb851f5bafdd30d5e2,0
071e158149db11d90a199ff75ac04559,0
0480df2558ed0b8fe98a8d6d381f2f5e,0
0096e205bb5c58acaf710825d2458e06,0
0813c3f66a134b1da22ca97d32415105,0
074816fe471671f21e61921adbde2895,0
01353a571471a51bff413458ffcd1e2f,0
03261ce8c861ef6221383d5b6e895611,0
01e59b82ed484bbe11b1af5fa31955f5,0
01da9dd4a594228776872233504e77ae,0
0703696d590dc96c8f0e3ee5029e3f5b,0
0481a91509d5a30dc69770bed3f3c950,0
08150c8234545d8d3aac3b89c517dbcd,0
04cca093bcea2c53fe0b694610e7e51c,0
056f8315c67299ef4271fcb11a6fa872,0
0497f17341f5dd7e11ec633035cad83e,0
080d22710338cc7be1de94ea12585090,0
058910e8a2c1e23dd9b140572aed632d,0
06ca7b88b8c89c880fc57944ff72149b,0
08861a5ade2f97e67a520a5e9970950d,0
074b1b4b835bd3b7653255f8f6817ce1,0
05671072e17159f16a91dce5685a8340,0
0437362024045126e661e2c762880e0b,0
0314f24ceeadea1aa001bf7087e246d9,0
011bff6ffb682f087540f9a1ce97b338,0
00bfb94cd12f77dba8941b571f196f3f,0
00b1b03071eaea0be007128ec2885aa4,0
00302bf77224e4db0bba9e87732dd21e,0
06b1f9f9fa03fe18cba4d44ddf7de9e8,0
085589ab389a9f89d39abc230077f051,0
03fffb897ab0c5f3fd23d7684a7c1cc0,0
07aa0c00528314d096a566f79336807b,0
07ae3cfac215ee776b8ff121e2f34f55,0
010f3c5f3481fc3cfe0ed077fa311d03,0
03806143e2a96dd575cad17a2c4e28ed,0
03479a3b8cad800bc8358c855be83387,0
058eab2610b0ea5b91befc7354849501,0
018e9afc26903dc6192526c58c6c02da,0
067a76ac44165090de820e2cbd823f5f,0
0850e09995e5fd79e1baf48758cffbf3,0
011f021f1779abc178f1db82e0e1a335,0
01c009840ecedb1f4b895ce715716371,0
00132cf2f756f5b6047b2093c103791f,0
0741c0656326cf3dc46e9dc7e9f9c732,0
00e21a2fd063399d571ba29fbc6f6913,0
01fe46be90938419def846caaffa5bf4,0
0128f98b7fa98bd5dce5f980269a3b1d,0
07141ba31c88d31a5e55cbeef6c6d815,0
0741215cd0ae3775656b3216f2eb98e9,0
005d0141f35f8fdcf5fe08a80cd0a719,0
033c5281a588a7eb12281cae94d5a63a,0
03e90571b48e3c54df121399936322c5,0
04c304bd398d995c5d9a6997ac51d8fc,0
00a34ec671ba6635fab87b0afd601c04,0
082522d7a5eaef589f5957268aca48bf,0
01b6aa9e6df46decdc1889ad35bef9b7,0
07eaafa75a5f2b4b8c8c5cd4e889c076,0
00cd8ea6fc659b325887ce29b3b5aa7f,0
069e776a4b30a7c98b3480d548e527e0,0
0018d6ddc5c8bfaebdf74b8bfe05cccb,0
07ca5383a31476675ef94c2134fe5a20,0
018202cf855f758114ba84e1981ceba0,0
0341c3dffd597c8a4494e69ead7a5934,0
039d70062ef3c9e5331174d560263839,0
0138af80e4484c71edba40215d021f45,0
00824684c3f8a586560012699b5cfcd5,0
0029d8e52b36ea31d781a91f16d3dcfa,0
0481d3fabf2f2f95d9b9de16409beaba,0
00512098ec7248a52d524ebdb8c6a8fb,0
00806b985133f5863bda37020b3448c1,0
04527b74cb42d84ff552257add1cdbed,0
014a450d2d5daffa88bd7c39a7392da0,0
03befe1bf33da5554710c2a93264bccd,0
03a093852da2df3cff225e8b7e6c269e,0
04cfaf630396cfdb14e674ad35f7ffd9,0
04d19e3652802e2e20c6ebd3a65cc432,0
01e0d33c62bae611e932b799dcecec31,0
03a82979a8e594c3b5b19c6b6f7738b8,0
04f2c811f9867141865e6c24e4771f79,0
0487ad55fdf0b4fb6534476de989875e,0
04e8f352f70d4bee5ae9812766c684b4,0
00811be6a3c1f1fbfc994bf757c8d2d8,0
01073bbb3f996c684bac154d8ae5d444,0
009004e14e44dab6b9b165c48876dad2,0
05a1aafcee1fb4834aec25c998d02321,0
00a8427f2ddb79715c7f2545c0718725,0
07ad189c853e8aa78cbb49cbdc22b42a,0
00bca2fff37b0ced67dadb0e149779ef,0
0894d0869c7eff028d4d838eca0cbc51,0
01ea67a36a7eb0632c2625fc2ba85ac1,0
0854ed94d808667b85c5926273af5cf8,0
04681995f040caf4ab89b197758fe0a1,0
05ad5ee956f813b431a3821602bd39c1,0
06eab24645a468a4a5a943297f26c5c7,0
05e4236d75da9ae021579a29f9eb1b04,0
07e3e7db62c1bc21a620916c8b9010f2,0
08a5c48960d69fbadf0289175cc03a97,0
009e0ffa2ae76b9cd6436d9087760374,0
050d2578a9ea595d03ff739b9c50d248,0
065efb1c64dfce7a4a584481d86373b3,0
04c0cc9b7c51f485f3a95ed729454dd0,0
03d8f9e50908c87f8c8c10e279cfcf78,0
085f0131d1d43e82ef47901b0178c5fa,0
08b091b3a29090b5012ce479d253eb62,0
055e69a7c696e60c2acf96bc357725fc,0
077c2f20045b404b81ad6669510fc5ec,0
03ebf885adcbd1daacad9576fb157692,0
000d65bff3b238cd2f9ce5cdfc4aa9c5,0
069cd07c720c4962f0b3e775a44c76a6,0
01a8473f40b9e21443b26f6d65c0a859,0
06ee5b8d8ee99ae030c3babd5340dba9,0
00883fb30bbe5b29e2427b3dca955a91,0
07cb3f1b6520251315443eeb8f14ded9,0
05e99952052b1b55f9fe61f6f933007d,0
06d75a9f4bd0ae40fea8eef27e397a5d,0
032e5087816152acdc17c483a347755b,0
01ffd1d4cfe87045221be93f5d8523a1,0
0147f899c584c79e15ab8b038fa2668e,0
05c973de43b6011e0c40e9b93bedeb50,0
032f34b563a65f4d53d64c82d6520839,0
017222d317373c935a3b0770d8414799,0
07a09acc84102e5882ac08cd7021a00a,0
046e7d55e154496eea57b240e8d279fb,0
038fbbea10ac09e00cc90503906ea8b1,0
011e09727e049cf2802f482d1ecd0d59,0
01829b06eca041ac7122effa97edad84,0
0502121ac04bc6dd5dca8ca5e9e86cb9,0
056b7f713f988dd765c456cccc0b4712,0
04628eef8f892f6781dfd04a58010637,0
03143735e927876f7ca696c2927bcfa0,0
0803040549f32ac192033d025b3559e0,0
01197fd74a0419ad166dbd80c950d4c0,0
01883fa43bd8848f20445e680ec9ee8d,0
072652c187d2b257ca2d11d0a8dcb7e5,0
06434fc724a98192d85b3aa2e490784a,0
00425061e2e9f9cfb9c0c6b8dae0beb9,0
04778e1d5ab9af839eeac7724f3b1866,0
007614dd7c0f284ba0a1e44f9dfdf5db,0
01796237e83e9cc47b256e0574f41518,0
050b8937a97c7d3cc1163d42053625a6,0
05826101eb5936bcae5fbbeaddcd2a36,0
03778068a50b899fb0a0fc286ec36637,0
049a7f9c0d1763c2f53e48b8b1dc6b58,0
00309cefad14f90a20dae1554877efe2,0
06ab24ad7a56ed3d8506d854786e0d8c,0
039ec54bb15d1130dc4f96903ef2e2af,0
0417f4273729e0d8e0b68bd44bc560e8,0
04b942adb36d6cf74f62b523fb67db39,0
00d49cf056c761207d477dcb5f71ff6d,0
01b66f17d83f99114ef70fec00114b58,0
0484edeeaac910da09dd8b10f140f421,0
07252b2e507679b0135ab59ed577a8b0,0
01dc341439b65ef576aba4074e5095f0,0
004ba2ac488e5e9be9d4c04f0209602e,0
009b58df2ba4482a66b67b4026f8888b,0
079ffd05a2098754567c3fbe39717915,0
086fc49ad5dd12d85ede42116cc87e94,0
0037a88eaaa3173018d9fdbfd6518b0b,0
05a41a6e84e286705e69a8fda839a0f8,0
08ac6ac6924b8ee50ac5e043ae0f2f75,0
013cc166e3aa97cec3abe7dfe6779b78,0
079b7447c4d9749b48499ccbf29c7131,0
01ad834aa84aeb2a2fdd5d9986589501,0
00837659d8c3979cd37d7fc43d0c95ce,0
056878f02ef4d5199a4241bef51c4fd4,0
03e3a68c434a42e903cd876281752057,0
00c9bfba34c2b23a418926f48438c7ad,0
004954ba5720b8b0d550935874922767,0
0458d4b9a3b0c762dc773033d7710645,0
03890e0e4ec99d92b7bcbbbd5462636e,0
0191c33f7ae9e9b6a81c312267d2ec01,0
001f25c592572780da60089e9e5f44b0,0
0394016c430a182547b49ee7a0391aa3,0
068b4a6ff1d119532588f01aeebd967e,0
06583d83c5278fac7cd20c015780c1d0,0
06598930132128de200841974164a858,0
05add640823f8368ae30d90b86f0424b,0
07ba80c9446bbdc7a4358d258866e758,0
03049dc260b60039700800eb2e264a24,0
073c149616cccf785b529170c502834e,0
0366528e108b46ab2ee27ad4fe674fb1,0
057703c693fa6d68159c176e12641541,0
00985e714989353eb85b6b5ea51d08b9,0
061e1e3fbcbfc4a5d749c9f3c1b7b08f,0
081a25dd1e8f24d675331b054278bc01,0
0840cc89957ad3d1f3a864ee3288cb23,0
039660f6ce10b50e4bb5db0c518ac21e,0
00efee7f9d5fee5255ae0b24473cdcd1,0
08824b5ffb369b53eb55529636796bee,0
066eea47dea37b5dd8da9148addb995e,0
07d982acdd2a9b9f79a07f323a22073e,0
004621335d1caf9aec58ddba08dfb755,0
01c7d7e4647fefd52c1921357ae21bf5,0
079d5df3bd19e73ee19f20ca214c5fd9,0
08719c628907f5ec93e7636f812f8180,0
0735f9d79d5749b08fee01ba9f71f1ac,0
05db2841ceee9c129825758ee042330b,0
089c8a93300203fd612d73fc8ee64305,0
065f39de0853f6348fbaf752663eb146,0
0652f1f4bad2c5c928080bc90db86ed1,0
008d1d130c0952a92e3e911d49cf22cc,0
062ddd982ba6758ca6a4a5d8131696d1,0
0018109eed8b7bcb30404fb41b1f4cb1,0
0334913c6828a7f135ea51a1bc7d4c00,0
070663ed8b6a5cf6f297610be2cbc60d,0
05284aa280bd342ce3bd52a082c1a8b8,0
030409367e464f90ed06a4f3ce6a89fc,0
046a896723f141545a0396295df4e3d9,0
01450cd91dd4801452219b2a9992bc91,0
072ab2439c56ac95f7764dec7b17e04a,0
03433c113b32c90a10c8ef76091aebc3,0
060011c7e5b72df6b2e880440fcafec2,0
052463a8245246d1c272af30ba0fb0ab,0
07d6d2cc6075363fe4f5efa5f580bc61,0
070e9afed65eaeca7db26540826fdd32,0
06b0666a7ab819c5e31c935c732a79f7,0
03981248dbe6648bdf736bdcca235868,0
017be908cb375daaf2a389c05220ed74,0
0030ab4e60a434000f2735c12b515d35,0
058225c6a8c62081e70d077adb7d948e,0
0104a8e697cb9128f0087706c4910e6f,0
0458cf55fa9e30dca35b5ccd3051dcbb,0
01c66747fb0c79646c9257d4ce5d0cc9,0
00a228aefaff8d847be7062206030b6d,0
007de49ff294eef9fe01da3f6c593049,0
064898011e3975b8bb9af37b5acab0f3,0
04378ba1d6e5c54683c747372dd89e0b,0
009c8bee7a6268299009d131aff7a22d,0
041c58602b2cad40eefb9958060fa20e,0
07856963d5f369ab658ab161ba0f2aac,0
00a7ed7619ae9a3a09e8a8c6d7d81cff,0
00b297b8ca7acec95e10f3c8d312cbf2,0
0734cf5976147e78b8bd3d134094dbaf,0
08065a0d24b61c5f33cf0604b71c347d,0
087c386aa8074550ea09c5a47c46d2b8,0
0034c613f8aa196e54258ebf1c4a09ac,0
01c334f7b5182c017c148d9fffa2d5cf,0
07bd7512fe1434b313a21a2078db83c4,0
0032993a858c8d4a6cc0708bee09c6e9,0
07d3800c51c521cd097979abf808af94,0
06511170d67676cc78cd75535551eff7,0
081f7d162206772da89cfcc3035c1db3,0
0728be18d10ccb072b3f97ec815f8a46,0
0082b6b042e17ffe446f616f00792d79,0
03165ff376113e15581113187ff99d57,0
00e04a86e616b381d6a946d3a6f7a1aa,0
04f94c92737ba190287266e2d3b02d90,0
0029e489c6c0b89483bc1f39919c6b87,0
005a062030f6468a5900453055dcb938,0
032efdd8be5b341ee34299d7f4a6b108,0
01d690fadea81fb8663747915eb3af4a,0
00b086f390ea06773680d3de14cfbfc3,0
0624680ef2f6f480cf012c3ad661668e,0
049b86e112d06f99a1dd6800d67df68d,0
08acb43e2fa2dcc6448a23c187c6d1b3,0
043a2f5d072ecd60163ca78645c4ff9c,0
014a4d972383915e749b691bb0cba00e,0
07c8951fe2e72bff841d8177c89df7cf,0
000015d52167b7bf2da397447f4fd503,0
07cad100662089371e0c958b74a5e625,0
06bf14b2f75d73fd5bcb777d251f2401,0
0531ce6f60cf4cf24af099d984c01c3e,0
07948ef9af35736b92dfa00a614cb5c3,0
00a029caa45fc190bbf13bdcbad04336,0
04c43e98e5df1563c4cb80df6e9b5454,0
03fbdadacd37e509f7bbd29f8d00b56e,0
00a475df24ff890aa96e62a09847a2be,0
04c191cc302a982758903f1ef1492862,0
061882d9671d1bdc5de95b87f4043c2a,0
00f991909eb35103a8adad382b1722b4,0
03a538276226244bdc4c4c53bd38f0be,0
06c14f332fb98004aa6b81397304ddca,0
07de0a666c247166ba3b3df960bb8ceb,0
004ad9af8b8f426265fbc65603ee4ce9,0
04db81b6f016a4c85d21b5367cb5cd72,0
047305a732e33bb2640b832d8b032ec7,0
062924fae696283ddda91663eab997e5,0
04181428b06e34eed743bec8389fda16,0
043d6a877c241ec08b33990c0f23cf5f,0
052a27de78e50773ff88658ce2268664,0
00084b0786ef98e22acf62f4ac70dd30,0
01a525dce85537ce63138988427c3642,0
0417f2d2e37819223e6c67e7cc37da84,0
005cf78653219856962da7f9ebd8fccd,0
0404be6b4060a2f0c6ad33c7e15f641b,0
0471429789985fed48577e56c1b996fd,0
06429491ead628af0fb05d405fd4d187,0
0402af4168d16694db1c951846fbbd57,0
052cfaff7e52bce1bcb709be537b6fcd,0
062f78f39e9e9ff26ce27d56c6a114fc,0
0450dbcc34f6ec60571bada147033cbd,0
066d485928c1096fdd6e9f29eaed0d87,0
05d5c4f8ecc56aa404186553e454320d,0
00884525a402e3253b1e0d2853e14fae,0
048fbdfa863b0fec58c431a6a20b62e0,0
04c422deabd83513ca6e7faf694b99a2,0
05b99b7902aba435a38a0dfb2cbaec3c,0
084cbb8a31cf9dea7238479942483de3,0
0861cf190f8116cea48577cfa48ddeaf,0
0066a0937e6b0bd114b59c26d409606a,0
07cc73b38649f7f283cc2cf95f7cb663,0
01e8e8b9155408b6bb1c39efdcc87a68,0
068fb31d8091645aec1f10850c2a4837,0
043320aad4c91c3c489f51bd4c5224b2,0
000c9f4223c0198fe53eb1838ec56bf4,0
06c74386d7246ab0c8fb008a92f38c7d,0
018dd42940af456b0239035dd0aa47e5,0
013587fc92dbfae941302567be0803a4,0
03633f7aac62f8e10ca79fb5a8f8440e,0
07e139e44932c4f779a04a0f15412e6b,0
0397dc1f0141f959713d73c3e8b1d17a,0
069ac2e5620a03bcfada36815e838ed2,0
053a4a12a97cc23538da13fca5a285fb,0
03cba23255bd204f64f2e939daf61673,0
0777846eee1d3545c1df540adeca08d6,0
009242f2a02e2b30c11b34ef1f31b113,0
00b808b81bec5ec8cd6d88e8c1171b73,0
072b381ac4e9fc832b4d7730ea7d2524,0
066e7d0b49633ae335178178f344634a,0
03fabe003824a1136e81e34a145661fc,0
066cbc54c18143d490e411e696297759,0
00763a1cdfe38251076c160e1bac433f,0
079622ec067b514258ae0ecc2b164904,0
050fc5832ce2fd90af15df2b39042d8b,0
052631bb4e0a0ee0f740389b78ef12ce,0
00fc817d0d15b9d381a559085e2e712c,0
00fc92802f6876ae0aeb9079e113f917,0
050cd48639cd13662603924241b49373,0
03650a7ce335b417b08d6341fb610556,0
06b0cc2ad27f912a4db3f0fb57a37f8c,0
006c4777876cd17a853d30aa75f3bd59,0
04255f33aa053a0b4faa6d798108b9b0,0
04122b12b6468b6bfc0cd55dc3efcf54,0
0525dfa4db6d9de68eba78de5574b526,0
04f15a46a1939eaf91affe32f8bae4e8,0
00104c8b23b6b0506cbbeb002b17006d,0
0623cc5698ed25875ec4a5654dd1fee7,0
08786460988a9099dc55099a1526f810,0
00dc203d30901f99afb3715e4643479e,0
060220805a1650e6280c7962714d8039,0
05d611a9c15aac4626ef9bc21f4ddcbc,0
084eadc001b3ef84efcb333afc7802f1,0
05c41534755c5c3f19b64dfd676eb25f,0
07321b2056da14591cfc6aefabf1d3ab,0
0425898a4c7e16d5a55d2264fb33204b,0
03cdf66a4c6ac4cbce4a0185cf568d69,0
031fecac3acdf985ca46682d5162b89d,0
0865dfb0f360ae19169c7760f9d219d8,0
03203c1804b0a5e723909ba3f1bd417f,0
04769fee6930c07993d6333a196f087c,0
076cded916ce4790e259bd8b57d24737,0
056d315447356f091b02671e597686d0,0
045d88110e40dec91d3334443a0cf3b8,0
07b9a724fe7e97059d3dc463583b9dad,0
05c0a4cd273874526c91edcd58712892,0
0570361c573670620384afa18d026db5,0
04a35d0f4ab59d5e32907e44ea7a88f5,0
01f12ce5ccbefe3bca89ff6dea730ea6,0
007198233c8199609f3044471228321f,0
0410d77796c4dba771c1da290de73c03,0
07930e24e5cc7ceca6c32553d1bdb778,0
00aa0cdc42e5b58c62f4164bd7a73d94,0
0323bb8eea853a020c0c4759e3253d31,0
040863bc9c9715381e59d881edc97b43,0
050ada76dea2500e716205af3ff4195b,0
06851786b24c18de947ccc56926aef1e,0
0850cd21c3f1dff924e490edb8274714,0
00d8e32088c9414e09f5011d64f6e9e9,0
058cd19616bb53ececc3dc67336227ab,0
05a31c9853991ccdab46fddc906ace15,0
0069cca6b0787d25e494c5d511d7fdf1,0
04cdc349997b5e627f1a747ba6cf4ac9,0
05e86094478b9924850f96d17725648f,0
005240d5d4a1b4a2d421c9cd2cb499f7,0
0781744a86343a3c95f2e00412f12aee,0
06bc929910dd00e4cea965279b3d4adf,0
0562075a37753a1e6956e12afc4e27ae,0
062b57018e85deb89b9226d04f2640bd,0
043220e0c34a6f017cd0c52db6ebb6ff,0
06b18dacc5277eb747a13864c2ec83e2,0
0883d09bd34e4ea22774a3fd8fb15a58,0
054b29667d4835e8ffd1e5d8f72a21d9,0
015c0ff09eb706b06525eae85f837df3,0
038f3e0f6776c19ab93a606706227837,0
058c343d9f8c0a3524414cf00c7cb318,0
055dd36285846acbcd1f084d72a8001e,0
034a368fd16e60276f6b4299be5f71c5,0
062756216666d1fac6e9ceab910a940e,0
061b8899ae72de0c5804e2b4e6fb9627,0
07be15ad3e9cadba0fda6884ac29ebcb,0
0803d370425b9ba5bc2ed7e9b454ad32,0
073c778eb9a2f803b4e653d48d68d8e5,0
046dd0d34aeb18a4aa2d842531fbdd95,0
0098ca9400e588b1b1fa6753d5fe389b,0
009811cd235212fcc1f02177194de933,0
0070db74664b8bf53df13f97f7cdfc0d,0
0646e70c3b3e38d27e68f0e075e22c45,0
